id,Wifes_age,Wifes_education,Husbands_education,Number_of_children_ever_born,Wifes_religion,'Wifes_now_working\%3F',Husbands_occupation,Standard-of-living_index,Media_exposure,Contraceptive_method_used
4777,40.711851,2,4,4.655813,1,1,2,4,0,2
4778,37.397545,4,4,4.721775,1,0,2,3,0,2
4779,35.486542,4,3,4.84637,0,1,1,3,0,2
4780,43.821149,4,4,6.218368,1,0,3,4,0,2
4781,43.977516,2,4,5.339793,1,1,3,2,0,1
4782,29.274752,3,3,3,1,1,3,1,0,3
4783,37.790731,3,4,4.135284,1,0,1,3,0,2
4784,37.542856,3,3,9.000427,1,1,3,4,0,2
4785,37.206458,1,3,9.654266,1,1,3,3,0,1
4786,20.791383,3,4,3,1,1,1,3,0,3
4787,35.072171,4,4,7.110329,1,1,3,4,0,1
4788,27.498633,2,2,0.523152,1,1,3,3,0,3
4789,25.950184,3,2,2,1,1,2,3,0,3
4790,26.768281,4,4,1.235177,1,1,2,3,0,3
4791,21.213508,2,3,0.785392,1,1,3,2,0,1
4792,43.842361,2,1,6.314557,1,1,3,3,1,1
4793,21.236865,2,4,0.326175,0,1,3,2,1,2
4794,25.659758,4,4,1.030208,1,1,2,4,0,1
4795,29.227185,3,4,3,0,1,1,4,0,3
4796,22.071074,1,3,0.467698,1,1,2,3,1,1
4797,26.106895,4,4,0.413708,1,0,3,4,0,1
4798,25.91809,3,4,4.892561,1,1,1,4,0,1
4799,48.802172,4,4,5.347714,1,0,2,3,0,2
4800,49.493146,4,4,4.414488,1,1,3,4,0,2
4801,25.192206,2,4,2,1,0,1,3,0,2
4802,35.673803,3,4,8.487215,1,0,3,4,1,1
4803,19.301679,3,3,2,1,1,3,3,0,3
4804,48.369309,3,4,6.790204,1,1,1,4,0,3
4805,27.33854,4,4,2,1,1,3,4,0,1
4806,41.046876,3,3,3.926243,0,1,3,4,0,2
4807,34.303398,1,1,7.994242,1,0,3,1,1,1
4808,26.513654,4,4,3,1,1,1,4,0,2
4809,37.424063,3,3,5.491115,1,1,3,4,0,3
4810,29.407258,1,2,2,1,1,3,1,1,1
4811,22.083822,1,1,3.687222,1,1,3,1,1,1
4812,26.674872,4,3,2,1,1,3,2,0,3
4813,29.130295,3,4,0.083463,1,0,2,4,0,1
4814,26.213912,2,4,2,1,1,3,3,0,2
4815,25.782372,4,4,2,1,1,1,4,0,3
4816,37.021083,4,4,3,1,1,1,3,0,1
4817,22.834967,4,4,0.195315,1,1,3,3,0,1
4818,33.737962,2,3,8.847198,1,0,2,2,0,3
4819,22.727795,2,3,1.398951,0,1,3,1,0,1
4820,21.945944,3,3,1.670117,1,1,2,1,0,3
4821,41.597357,2,1,2,1,1,3,4,0,1
4822,41.2192,3,4,9.57634,1,1,1,3,0,1
4823,40.556247,3,3,2,1,0,2,3,0,1
4824,47.482525,4,4,2,1,1,1,4,0,2
4825,19.471775,4,4,4.02124,1,1,1,3,0,2
4826,21.949754,2,4,3,1,1,2,3,0,2
4827,30.549118,4,4,2,1,1,2,4,0,2
4828,27.574036,4,4,0.23604,1,1,3,4,0,3
4829,38.283979,4,4,2,1,1,3,4,0,2
4830,24.754211,4,4,0.684514,1,1,1,4,0,1
4831,37.33125,3,4,0.685825,1,0,1,4,0,1
4832,27.410713,3,4,0.194337,1,0,1,3,0,1
4833,44.178901,4,4,-0.017166,1,0,1,3,0,1
4834,34.464134,2,4,3,1,1,3,4,0,3
4835,38.35496,1,2,7.126739,1,1,3,3,0,1
4836,48.431255,3,4,4.435501,1,1,1,4,0,1
4837,24.255194,4,4,2,0,0,2,4,0,1
4838,49.942267,2,3,3,1,0,4,3,0,1
4839,37.086111,4,4,1.767855,1,0,2,4,0,1
4840,45.841042,3,4,6.119738,1,1,3,3,0,1
4841,30.823822,3,4,4.550151,1,0,3,4,0,2
4842,30.321304,2,3,2,1,1,3,4,0,1
4843,47.577927,4,3,8.749633,1,1,2,2,0,3
4844,24.943084,4,4,2,1,1,2,4,0,2
4845,32.382294,4,4,4.035375,0,1,1,4,0,3
4846,23.088364,2,2,3,1,1,2,3,0,3
4847,24.898377,4,4,3.958467,1,1,3,3,0,1
4848,35.924171,4,4,5.117644,1,1,2,4,0,2
4849,31.050556,1,2,2,1,1,3,2,1,3
4850,35.929545,4,4,3.614107,1,1,1,3,0,2
4851,23.608158,2,2,0.186371,1,1,3,3,0,3
4852,36.50413,2,4,2,1,1,1,4,0,1
4853,36.478328,3,4,3.988424,1,1,1,4,0,2
4854,28.891957,2,3,3,1,1,2,3,0,3
4855,29.409661,2,3,2,1,1,2,2,0,1
4856,24.757867,4,4,3,1,1,1,4,0,2
4857,49.47853,4,4,4.619171,1,0,2,4,0,1
4858,19.251947,4,4,2,0,1,3,3,1,3
4859,25.117344,2,3,0.554008,1,1,2,4,0,1
4860,26.619056,4,4,2,1,1,1,3,0,2
4861,30.182879,3,4,4.396414,1,1,2,2,0,3
4862,34.656318,4,4,4.73058,1,1,1,4,0,2
4863,27.567765,4,4,0.795029,1,0,1,3,0,1
4864,21.977191,4,4,3.914269,1,1,3,4,0,1
4865,42.788466,2,3,4.156136,1,1,3,3,1,2
4866,29.373284,4,4,2,1,1,3,2,0,3
4867,26.03395,3,4,0.24281,1,0,1,4,0,1
4868,46.785109,3,4,4.261937,1,1,3,3,0,2
4869,30.272232,4,4,3,1,1,3,4,0,3
4870,29.990661,4,4,4.184914,1,0,3,4,0,3
4871,38.309769,2,3,3,1,1,2,3,0,3
4872,34.892842,4,4,3,1,1,2,4,0,3
4873,24.413405,1,2,2,1,0,3,3,0,1
4874,38.478014,4,4,0.051598,1,1,1,3,0,1
4875,18.905751,3,4,2,1,0,3,4,0,1
4876,38.304967,2,3,3,1,1,3,3,0,3
4877,32.329136,4,4,3,0,1,1,3,0,3
4878,35.584939,4,4,3,1,0,3,4,0,2
4879,43.437236,3,4,1.014028,1,1,1,3,0,1
4880,31.629137,4,4,4.593519,0,1,2,4,0,2
4881,27.057127,2,3,0.289454,1,1,3,4,0,1
4882,42.081104,2,2,7.257156,1,1,3,1,0,3
4883,46.734033,2,2,5.088086,1,1,3,1,0,3
4884,38.615769,4,4,3,1,1,1,3,0,3
4885,43.390325,1,2,2,1,1,3,2,0,1
4886,39.961551,2,3,3,1,1,3,3,0,1
4887,36.551608,4,4,11.338789,1,0,3,4,0,3
4888,28.749275,3,3,4.451753,1,1,3,2,0,1
4889,19.561209,3,4,2,1,0,1,2,0,1
4890,36.045872,4,4,3,0,1,3,3,0,2
4891,36.764982,3,4,4.812186,1,0,3,4,0,3
4892,36.472512,3,3,0.660576,1,1,3,1,0,1
4893,25.674792,4,4,4.549545,1,0,3,3,0,3
4894,26.895298,2,1,0.515476,1,1,4,2,0,1
4895,30.834964,3,4,4.198872,1,0,3,3,0,3
4896,19.994762,3,2,2,1,1,3,2,0,1
4897,36.272806,2,3,2,1,1,3,3,0,3
4898,29.568854,3,3,4.67479,1,0,2,4,0,2
4899,23.000742,3,3,2,1,1,2,2,0,1
4900,29.978138,4,2,2,0,0,2,3,0,1
4901,26.531784,4,4,2,0,1,2,4,0,2
4902,27.938657,3,3,0.683429,0,1,2,3,0,1
4903,26.848609,1,2,2,1,1,3,3,0,1
4904,47.933709,4,4,3.707869,1,1,2,3,0,3
4905,26.260852,2,3,0.804719,1,1,3,1,1,3
4906,36.966638,4,4,2,1,0,3,4,0,2
4907,19.514327,4,4,0.481551,1,1,3,4,0,2
4908,32.718619,4,4,3,1,1,2,4,1,1
4909,45.532061,2,4,2,1,1,1,4,0,3
4910,20.752021,3,3,2,1,1,2,2,0,3
4911,26.984966,3,4,4.17139,1,1,2,3,0,2
4912,19.679904,1,2,0.657511,1,1,3,1,0,1
4913,38.608884,1,3,8.201672,1,0,3,4,0,3
4914,45.918764,2,4,9.527667,1,1,3,2,0,1
4915,20.883827,1,2,3,1,0,3,4,0,3
4916,36.548819,4,4,3,0,1,3,2,0,2
4917,26.746552,4,3,2,1,1,2,3,0,3
4918,40.036555,2,4,-0.078071,1,0,1,3,0,3
4919,26.179397,3,4,0.884423,1,0,1,3,1,1
4920,27.831767,1,2,1.184741,1,1,2,2,0,1
4921,28.564465,4,4,4.531649,1,0,1,4,0,2
4922,37.935814,3,4,7.154544,1,1,3,4,0,3
4923,26.194152,2,1,1.381797,1,0,3,4,0,2
4924,21.687305,3,3,0.80201,1,0,3,4,0,1
4925,21.972048,2,3,0.905325,1,1,3,3,0,1
4926,26.684916,3,4,3,0,1,2,4,0,3
4927,40.159385,3,4,3,1,1,3,2,0,3
4928,28.876469,3,4,3,1,1,3,2,0,3
4929,37.224861,3,4,4.319827,1,0,3,3,0,1
4930,26.162682,4,4,5.864261,1,0,3,4,0,1
4931,29.457704,4,4,9.439913,1,1,1,4,0,2
4932,39.632904,1,2,3.764929,1,1,2,4,1,1
4933,43.645628,4,4,4.107658,1,1,1,2,0,3
4934,35.443979,1,4,5.993722,1,1,1,4,1,1
4935,45.61687,1,2,0.602795,1,1,3,2,0,1
4936,42.351958,3,4,4.412044,1,1,1,4,0,1
4937,39.307356,3,3,4.852901,1,1,2,3,0,3
4938,28.166637,2,2,0.35109,1,1,2,1,0,1
4939,26.649484,3,4,0.398004,1,1,2,3,0,1
4940,37.051376,3,4,4.958929,1,1,1,3,0,3
4941,44.286676,2,4,2,1,1,2,4,0,1
4942,25.927079,3,2,1.004357,1,1,3,1,0,1
4943,26.765446,4,4,3,1,1,2,3,0,1
4944,38.896683,4,4,0.36301,1,1,3,3,0,1
4945,20.121364,3,3,2,1,1,3,2,0,3
4946,39.297364,1,3,4.510577,1,1,2,2,1,1
4947,23.187011,1,2,0.873022,1,1,2,1,0,3
4948,45.354486,4,4,2,1,1,1,2,0,1
4949,34.996076,3,1,3,1,1,3,4,0,2
4950,39.910469,4,4,2,0,1,1,4,0,3
4951,36.877959,3,2,5.31718,1,1,3,3,0,3
4952,41.441962,2,2,0.3426,1,1,3,4,0,1
4953,31.346305,4,4,4.608427,1,1,1,4,0,3
4954,22.772285,2,3,1.242471,1,1,3,3,0,1
4955,28.833756,3,4,4.051033,1,1,2,4,0,2
4956,48.349986,2,4,4.196348,1,1,1,4,1,3
4957,35.816442,4,1,2,0,0,4,2,0,3
4958,20.840461,1,1,3.55274,1,1,3,3,0,2
4959,25.746312,4,4,0.869672,1,1,1,2,0,2
4960,42.864381,2,3,4.449952,0,0,2,4,0,2
4961,35.031247,4,3,3.614901,1,1,2,2,0,3
4962,41.40765,3,3,2,1,1,3,2,0,1
4963,27.785921,4,4,0.983388,1,1,3,4,0,2
4964,45.244441,2,2,0.55931,0,1,3,2,0,1
4965,43.057511,4,4,4.160925,1,1,1,3,0,1
4966,22.51187,4,4,0.30859,1,1,1,4,0,2
4967,20.605429,4,4,0.910013,1,1,3,3,0,1
4968,26.262224,4,4,0.602078,1,0,1,3,0,2
4969,34.053473,1,3,3,1,1,1,3,1,3
4970,21.075715,1,2,2,1,1,2,1,0,1
4971,20.476062,2,3,1.366853,1,1,3,4,0,1
4972,28.306585,2,3,-0.345303,1,1,3,4,0,3
4973,39.979435,3,4,2,1,1,3,3,0,1
4974,21.888656,3,4,1.121098,0,1,1,3,0,1
4975,30.883068,4,4,5.456441,1,1,1,4,0,2
4976,36.592988,3,4,2,1,1,1,4,0,2
4977,27.526822,2,3,2,1,0,2,4,1,1
4978,13.872629,4,4,0.499133,1,1,3,3,0,3
4979,41.915878,4,4,5.312282,1,1,1,3,0,2
4980,35.073524,3,4,4.226493,0,1,3,4,0,3
4981,23.691928,3,3,0.603271,1,1,1,4,0,2
4982,30.084955,4,4,4.581995,0,1,3,3,0,2
4983,21.251512,4,4,0.326889,1,1,3,4,0,3
4984,26.462433,2,3,3,1,1,2,3,0,1
4985,27.174913,3,3,0.705668,1,1,3,2,0,2
4986,30.290458,1,3,4.548214,1,1,3,2,0,1
4987,39.026821,3,4,2,1,0,2,4,0,1
4988,19.352844,4,4,0.339447,1,1,2,4,0,3
4989,32.199184,4,4,3,1,1,1,4,0,3
4990,28.463763,2,4,4.543615,1,1,1,4,0,3
4991,23.073181,4,4,3,1,0,1,4,0,1
4992,39.923337,1,3,3.792177,1,0,1,2,1,1
4993,31.784552,3,4,0.744705,1,0,1,4,0,1
4994,22.38783,3,3,2,1,1,3,1,0,1
4995,47.170708,4,4,3,0,1,3,3,0,1
4996,31.744135,3,4,2,1,0,2,4,0,1
4997,23.016089,3,3,11.056621,1,1,2,3,0,1
4998,47.796644,2,4,4.110144,1,0,1,3,0,2
4999,24.380419,3,4,0.922855,1,1,1,1,0,2
5000,46.15171,2,4,2,1,1,1,4,0,3
5001,28.420839,2,3,1.425256,1,1,3,2,0,1
5002,34.56315,2,3,3,1,0,3,4,0,3
5003,37.763971,4,4,3,1,1,1,3,0,2
5004,29.363651,4,4,4.370749,0,0,1,4,0,3
5005,28.273088,4,4,2,1,1,1,4,0,3
5006,22.567299,3,4,0.383591,1,1,1,3,0,1
5007,21.487981,3,2,1.746919,1,1,3,3,0,1
5008,50.497702,2,4,2,1,1,2,4,0,1
5009,30.519073,4,4,3,0,1,2,4,0,2
5010,33.573132,2,4,2,1,1,3,3,0,1
5011,23.560959,2,2,2,1,1,3,2,0,3
5012,25.260238,4,4,0.541165,1,0,3,4,0,1
5013,44.514898,4,4,3,1,0,3,3,0,2
5014,29.789996,2,2,0.777807,1,1,3,1,0,1
5015,26.528219,2,4,3,1,0,2,3,0,3
5016,27.364084,3,3,2,0,1,2,2,0,1
5017,47.930998,4,4,3.956092,1,1,1,4,0,1
5018,20.04345,3,3,0.714914,1,1,3,4,0,3
5019,32.438302,3,3,3,1,0,3,4,0,2
5020,29.220986,3,4,1.229863,0,1,3,4,0,2
5021,36.395544,4,4,4.389231,1,1,1,4,0,3
5022,23.955077,4,4,0.275345,1,1,2,4,0,2
5023,33.795027,3,4,0.582825,1,1,3,4,0,1
5024,20.255322,4,4,2,1,1,2,3,0,3
5025,26.417758,2,3,3,1,1,3,2,0,1
5026,29.925883,1,4,0.786948,1,1,3,3,0,1
5027,42.568645,4,4,7.838463,1,1,1,4,0,1
5028,20.399679,3,2,0.99498,1,1,2,2,0,1
5029,44.892331,4,4,9.225941,1,1,1,3,0,1
5030,46.351677,3,3,0.735369,0,0,2,3,0,1
5031,31.179385,2,4,1.232741,1,0,2,2,1,1
5032,29.833988,4,4,3,0,1,1,4,0,3
5033,37.034491,2,3,3,1,1,1,3,0,2
5034,43.736203,3,3,9.225321,1,1,2,3,0,1
5035,46.621499,3,1,8.764904,0,1,2,3,0,1
5036,37.198973,3,4,1.039998,1,1,3,4,0,1
5037,31.431523,2,3,3,1,0,3,2,0,2
5038,21.39801,2,4,2,1,1,2,4,0,1
5039,43.934562,4,4,8.681596,1,1,3,3,0,1
5040,36.672076,4,4,3.988376,1,1,3,4,0,1
5041,50.372368,4,4,4.445487,1,1,2,4,0,2
5042,26.078314,3,4,0.720914,1,0,3,3,0,3
5043,37.736707,4,4,3,1,1,1,4,0,2
5044,32.229866,2,2,2,1,0,2,4,0,3
5045,38.394761,3,3,0.611853,1,1,3,4,0,1
5046,47.218251,4,4,0.88628,0,1,2,4,0,1
5047,38.049555,1,4,4.095586,1,1,1,4,0,2
5048,22.571903,3,3,1.269544,1,1,3,3,0,3
5049,34.436404,2,2,7.301925,1,1,3,3,0,3
5050,23.32176,2,4,0.833383,1,1,3,3,0,1
5051,30.797546,4,4,3,1,1,1,4,0,2
5052,29.749298,2,3,2,1,1,3,1,0,3
5053,38.288963,1,4,2,1,1,3,4,1,1
5054,30.404815,4,4,3,1,0,3,4,0,3
5055,32.448676,4,4,4.202556,1,1,2,3,0,2
5056,47.664209,4,4,2,0,1,1,3,0,1
5057,43.195407,2,3,0.449085,1,1,2,4,0,1
5058,32.178336,2,4,2,1,1,3,4,0,1
5059,28.353959,3,4,3,1,1,1,2,0,1
5060,29.723473,2,4,4.904699,1,1,2,4,1,1
5061,35.667725,2,2,0.898691,1,1,2,1,0,1
5062,27.036126,4,4,0.423354,0,1,1,4,0,2
5063,23.296465,4,4,1.001677,0,1,3,2,0,3
5064,36.370481,3,3,2,1,0,3,2,0,3
5065,19.336688,1,3,0.104277,1,1,3,3,0,1
5066,30.999825,2,4,2,1,1,1,4,0,1
5067,17.244315,4,4,0.819659,1,1,3,3,0,2
5068,45.21175,3,3,6.677111,1,0,3,4,0,2
5069,26.130878,3,3,1.094086,1,1,3,1,0,3
5070,36.527744,2,3,3,1,1,2,3,1,3
5071,47.633599,1,3,7.014358,1,0,3,4,1,1
5072,43.665793,4,4,3,1,1,2,2,0,2
5073,37.669993,4,4,4.594076,0,1,1,4,0,2
5074,32.186112,4,4,5.787309,1,1,3,4,0,2
5075,31.047321,2,4,0.648615,1,0,2,3,0,1
5076,22.321847,4,4,2,1,1,1,4,0,3
5077,34.44553,3,4,4.270838,1,1,1,3,0,2
5078,44.703292,3,3,2,1,1,3,2,0,1
5079,24.005003,1,2,0.773628,1,1,3,2,1,1
5080,22.643704,2,4,2,1,1,2,1,0,1
5081,42.624644,1,2,4.460498,1,1,2,2,1,1
5082,27.167296,2,3,2,1,1,2,3,0,1
5083,44.040949,1,2,5.971332,1,1,3,2,0,1
5084,23.954049,2,3,2,1,1,2,2,1,1
5085,32.593781,3,3,1.696507,1,0,3,3,0,3
5086,30.328696,2,4,0.170131,1,0,3,4,0,1
5087,30.344144,4,4,3,0,1,3,3,0,1
5088,42.700215,2,2,0.820234,1,1,2,1,0,1
5089,45.042059,3,4,4.830595,1,1,3,4,0,3
5090,19.892607,3,4,3,1,0,2,3,0,1
5091,21.023512,4,4,0.768069,1,0,1,4,0,3
5092,37.059018,4,4,3,0,1,1,4,0,2
5093,30.953578,1,2,2,1,1,3,2,1,1
5094,26.42795,3,3,0.839639,1,1,2,4,0,2
5095,28.59756,4,4,2,0,0,1,1,0,1
5096,28.76755,1,1,1.239535,1,1,2,1,0,1
5097,44.754097,4,4,4.063171,1,1,1,4,0,2
5098,45.535119,3,4,-0.092929,0,0,2,2,0,1
5099,28.024294,3,2,2,1,1,2,2,0,3
5100,26.417287,4,4,2,0,0,1,4,0,3
5101,25.201854,3,4,3,1,1,3,2,0,3
5102,45.279488,4,4,4.079567,1,0,2,4,0,2
5103,30.000251,2,2,11.072746,1,1,3,2,0,2
5104,36.851678,3,4,3.981915,0,1,1,4,0,1
5105,39.040878,2,3,0.752524,0,1,2,4,0,2
5106,48.712361,3,4,4.793839,0,1,1,4,0,2
5107,27.889079,4,4,3,0,0,2,3,0,3
5108,28.156373,4,4,1.581173,0,0,2,3,0,2
5109,30.073002,3,4,0.917019,0,0,1,3,0,2
5110,20.133352,4,4,2,1,0,2,4,0,1
5111,34.779382,4,4,3,1,1,3,3,0,1
5112,41.73686,3,4,9.262498,1,1,1,3,0,1
5113,20.323929,3,4,0.255198,1,1,1,1,0,1
5114,31.64756,4,4,2,1,1,3,4,0,3
5115,28.666522,1,2,3,1,1,3,3,1,1
5116,20.740487,4,4,0.22469,1,1,3,3,0,2
5117,45.604187,3,2,7.499424,1,1,3,3,0,3
5118,21.424217,1,2,0.580968,1,1,3,4,0,1
5119,25.045357,4,4,0.108908,1,1,1,4,0,2
5120,21.832655,1,3,1.079553,1,1,3,2,1,1
5121,31.671702,4,4,3.863015,1,1,1,4,0,1
5122,29.189843,4,4,2,1,1,1,4,0,2
5123,45.133503,4,4,5.862406,0,0,3,3,0,1
5124,30.156269,4,4,3.922065,0,0,2,2,0,1
5125,33.92934,4,4,4.852236,1,1,2,3,0,3
5126,30.012731,3,4,0.483521,1,1,2,3,0,3
5127,19.89786,2,4,0.62098,1,0,1,3,0,1
5128,30.925285,2,3,5.312883,1,1,3,4,0,1
5129,31.930987,4,4,3,1,0,1,3,0,2
5130,48.910586,3,4,10.38483,1,0,2,1,1,1
5131,30.2431,4,4,3,1,0,1,4,0,1
5132,31.821144,3,4,2,0,1,3,4,0,3
5133,30.848984,2,4,6.318556,1,1,3,4,0,3
5134,41.910966,2,3,4.73028,1,1,3,4,0,1
5135,30.044256,2,3,4.678411,1,0,3,4,0,1
5136,30.44096,1,2,4.968844,1,1,3,3,0,3
5137,26.149636,3,4,1.216055,1,1,1,4,0,3
5138,24.256161,2,2,0.256054,1,1,3,2,0,1
5139,37.475021,4,4,6.6465,1,1,2,4,0,1
5140,26.413813,3,4,5.811115,1,1,4,3,0,3
5141,23.679555,3,4,0.169033,1,1,2,4,0,3
5142,16.979298,4,4,-0.439649,1,1,2,4,0,3
5143,27.533063,2,3,0.409672,1,1,1,3,0,1
5144,27.892391,2,3,0.86658,1,1,3,2,0,3
5145,27.38778,4,4,2,1,0,1,2,0,2
5146,21.290342,3,3,0.055385,1,1,3,3,0,3
5147,32.523644,4,4,3,0,0,1,4,0,2
5148,29.333335,2,4,2,1,0,1,3,0,3
5149,35.175627,4,4,2,1,1,3,3,0,1
5150,24.349074,3,3,3,1,0,3,4,0,3
5151,37.685101,1,2,0.869569,1,1,3,4,0,1
5152,29.646788,4,4,4.084133,0,0,1,3,0,2
5153,33.355709,3,3,4.601067,1,1,3,4,0,3
5154,31.775722,2,3,7.975577,1,1,3,4,0,3
5155,31.285431,4,4,1.091024,1,1,1,4,0,1
5156,32.794593,2,2,2,1,1,2,2,0,3
5157,26.028245,3,3,5.122353,1,1,2,3,1,3
5158,46.514598,4,4,2,1,1,1,4,0,2
5159,28.09444,4,4,3,1,1,3,4,0,2
5160,46.129118,4,4,5.496821,0,1,3,4,0,1
5161,23.695242,4,4,2,1,1,1,4,0,3
5162,21.884423,4,4,1.301514,1,1,2,3,0,1
5163,33.992564,3,3,8.28889,1,1,2,3,0,1
5164,31.590147,4,4,2,1,1,1,4,0,2
5165,27.128819,4,4,3,1,1,3,3,0,3
5166,22.536904,4,4,0.505521,0,0,1,2,0,3
5167,45.324174,4,4,4.525236,1,0,2,4,0,2
5168,21.069167,4,4,1.001173,1,0,3,2,0,1
5169,32.363439,3,3,0.322607,1,1,3,4,0,1
5170,31.333073,4,4,4.312015,1,1,2,4,0,3
5171,46.757333,4,4,3,1,1,1,3,0,2
5172,20.994779,2,2,1.03863,1,0,2,4,0,1
5173,41.876576,3,4,4.444019,1,1,1,3,0,2
5174,25.257296,4,4,2,1,1,2,4,0,2
5175,38.131129,4,4,4.526658,1,0,2,4,0,2
5176,31.61893,2,3,5.713262,1,1,3,3,0,1
5177,36.220183,4,4,3,0,1,3,4,0,2
5178,34.934536,4,4,4.714249,1,0,3,4,0,3
5179,41.81754,2,3,2,1,1,2,2,0,1
5180,32.608253,2,3,3,1,0,3,2,0,3
5181,30.420905,2,2,2,1,1,3,2,0,1
5182,27.725081,1,3,1.686552,1,1,2,4,0,1
5183,25.115532,4,4,2,1,1,1,2,0,2
5184,21.148316,2,3,0.738436,1,1,2,3,0,3
5185,32.491407,3,4,4.420338,1,1,3,3,0,3
5186,30.028432,1,3,4.250001,1,1,1,3,0,1
5187,27.754558,1,1,-0.72146,1,1,3,1,0,1
5188,27.985005,4,4,3.886748,0,0,2,3,0,2
5189,41.37078,4,4,10.216892,1,1,2,1,0,1
5190,46.91355,1,3,7.411158,1,1,1,4,1,2
5191,26.050535,4,4,0.426418,1,0,3,2,0,3
5192,32.796899,2,3,4.097671,1,1,2,2,0,3
5193,22.269204,1,1,2,1,1,2,3,1,1
5194,40.640035,4,4,3,1,1,3,3,1,1
5195,34.146536,2,2,0.293287,1,1,3,1,0,1
5196,42.987248,2,3,3,1,0,3,4,1,2
5197,36.884107,4,4,3,1,0,3,3,0,3
5198,22.700755,3,3,0.250077,0,1,2,3,0,3
5199,25.000194,3,4,3,1,1,3,3,0,1
5200,42.273902,3,4,3.549521,1,0,1,4,0,1
5201,47.831165,1,3,2,1,1,2,1,0,1
5202,42.385437,1,2,2,1,1,3,3,1,1
5203,38.687683,2,4,9.03514,1,1,1,4,0,3
5204,46.599668,4,4,5.577956,1,1,2,4,0,2
5205,43.198497,3,4,6.952631,1,0,1,1,0,1
5206,21.974151,1,2,2,1,0,2,3,0,1
5207,22.256461,2,2,2,1,0,2,3,0,1
5208,30.48776,3,4,3,0,1,3,4,0,3
5209,36.158272,2,3,4.055911,1,1,3,4,0,1
5210,44.936552,3,3,9.845988,1,1,4,4,0,2
5211,36.193519,2,4,4.418955,0,1,1,3,0,1
5212,23.793382,2,2,0.171445,1,0,2,2,0,1
5213,23.198054,1,1,2,1,1,3,1,1,1
5214,27.839389,4,4,1.314408,1,0,1,4,0,2
5215,32.398974,4,3,3,1,1,2,2,0,3
5216,49.554118,4,4,4.363868,1,0,1,4,0,2
5217,49.230715,2,4,5.089666,1,0,1,3,0,1
5218,48.366811,2,2,4.399609,1,1,3,3,0,1
5219,28.495102,4,4,2,1,1,1,2,1,3
5220,25.625662,2,3,2,1,1,2,1,0,3
5221,32.289216,4,4,5.24989,1,1,1,3,0,3
5222,25.122374,3,3,3,1,0,2,2,0,3
5223,18.071308,4,4,0.514798,1,1,3,3,0,1
5224,25.975532,3,4,0.23864,1,1,1,2,0,1
5225,30.638554,1,3,1.786825,1,1,3,2,1,1
5226,38.33744,1,2,4.317271,1,1,3,4,0,2
5227,47.165955,1,3,8.817918,1,1,2,2,0,1
5228,34.779655,4,2,2,1,0,3,4,0,1
5229,30.509462,2,2,4.630302,1,0,3,1,0,1
5230,37.114064,1,1,2,1,0,2,1,0,1
5231,37.518685,3,4,5.486207,1,1,1,4,0,3
5232,23.644421,4,2,2,1,1,3,4,0,1
5233,24.382057,3,4,4.123535,0,1,1,3,1,1
5234,32.93973,2,4,0.293148,1,0,1,3,0,1
5235,22.844162,4,4,0.658568,1,1,1,4,0,3
5236,18.135879,4,4,0.85221,1,1,2,4,0,1
5237,46.858195,4,4,2,0,1,2,3,0,1
5238,24.067139,4,4,0.336955,1,0,1,4,0,2
5239,23.967997,4,4,1.401091,1,1,2,4,0,1
5240,32.218945,4,4,6.98927,1,1,4,4,0,3
5241,25.659499,4,4,2,1,0,2,4,0,1
5242,36.034313,3,4,2,1,0,1,3,0,1
5243,25.888559,2,3,2,1,1,2,4,0,3
5244,46.675118,2,4,3,1,1,3,4,0,1
5245,40.3582,2,2,1.041479,1,1,3,4,0,1
5246,31.385453,3,3,3,1,1,3,3,0,2
5247,36.163067,3,4,3.826945,1,1,1,4,0,2
5248,36.223434,3,3,6.483616,1,1,2,4,0,2
5249,35.44287,4,4,4.459951,0,1,3,4,0,2
5250,36.627614,4,4,4.571071,1,1,2,3,0,2
5251,25.583101,1,3,4.513766,1,1,3,4,0,3
5252,26.020929,2,2,-0.290435,1,1,2,3,0,1
5253,26.387387,3,4,0.747989,1,1,3,4,0,1
5254,49.219573,3,4,7.370792,0,1,3,4,0,1
5255,26.32628,3,4,1.267867,1,1,3,3,0,1
5256,30.233109,3,4,1.214576,1,0,2,4,0,3
5257,25.578007,3,3,2,1,1,3,4,0,1
5258,23.387962,3,3,0.800436,0,1,1,1,0,2
5259,36.653386,4,4,3,0,0,3,4,0,2
5260,45.448833,4,4,5.772214,1,0,1,4,0,2
5261,32.446228,3,4,3,1,1,3,3,0,3
5262,24.213149,4,4,0.812069,1,1,1,3,0,1
5263,36.987683,3,3,2,1,1,3,3,0,3
5264,30.479671,3,2,6.370928,1,1,3,2,0,3
5265,23.070729,4,4,2,1,0,4,4,0,1
5266,24.342552,2,3,2,1,0,3,2,0,3
5267,29.163723,3,4,4.659065,1,1,3,3,0,1
5268,24.630654,4,4,3,0,1,1,4,0,2
5269,42.503709,2,3,4.548414,1,1,2,4,0,1
5270,38.672424,2,4,3.131733,1,1,3,3,0,1
5271,27.997558,4,4,4.449815,1,1,3,3,0,3
5272,31.674015,4,4,0.539251,1,1,1,4,0,2
5273,26.287857,2,3,2,1,1,3,2,0,3
5274,35.570258,4,4,3,0,1,3,3,0,2
